observableId	simulationCondition	preequilibrationCondition	observableParameters	time	measurement	noiseParameters
Bacnorm	model1_data1			3070	0.607092134	
Bacnorm	model1_data1			3075	0.60655108	
Bacnorm	model1_data1			3080	0.606483486	
Bacnorm	model1_data1			3085	0.607024527	
Bacnorm	model1_data1			3090	0.605221058	
Bacnorm	model1_data1			3095	0.605694462	
Bacnorm	model1_data1			3100	0.604950509	
Bacnorm	model1_data1			3105	0.604657466	
Bacnorm	model1_data1			3110	0.602831464	
Bacnorm	model1_data1			3115	0.603913532	
Bacnorm	model1_data1			3120	0.603868441	
Bacnorm	model1_data1			3125	0.603643031	
Bacnorm	model1_data1			3130	0.603034369	
Bacnorm	model1_data1			3135	0.603101961	
Bacnorm	model1_data1			3140	0.601952257	
Bacnorm	model1_data1			3145	0.602786338	
Bacnorm	model1_data1			3150	0.601411249	
Bacnorm	model1_data1			3155	0.601591592	
Bacnorm	model1_data1			3160	0.600667281	
Bacnorm	model1_data1			3165	0.600847619	
Bacnorm	model1_data1			3170	0.599855743	
Bacnorm	model1_data1			3175	0.600058598	
Bacnorm	model1_data1			3180	0.599878241	
Bacnorm	model1_data1			3185	0.600351658	
Bacnorm	model1_data1			3190	0.59784937	
Bacnorm	model1_data1			3195	0.597556335	
Bacnorm	model1_data1			3200	0.598412924	
Bacnorm	model1_data1			3205	0.596338971	
Bacnorm	model1_data1			3210	0.59744359	
Bacnorm	model1_data1			3215	0.59543724	
Bacnorm	model1_data1			3220	0.596203687	
Bacnorm	model1_data1			3225	0.595842979	
Bacnorm	model1_data1			3230	0.59611354	
Bacnorm	model1_data1			3235	0.594715828	
Bacnorm	model1_data1			3240	0.594738363	
Bacnorm	model1_data1			3245	0.594107161	
Bacnorm	model1_data1			3250	0.594310081	
Bacnorm	model1_data1			3255	0.593904252	
Bacnorm	model1_data1			3260	0.593228003	
Bacnorm	model1_data1			3265	0.59403955	
Bacnorm	model1_data1			3270	0.592641832	
Bacnorm	model1_data1			3275	0.592529124	
Bacnorm	model1_data1			3280	0.591334372	
Bacnorm	model1_data1			3285	0.592033209	
Bacnorm	model1_data1			3290	0.590500216	
Bacnorm	model1_data1			3295	0.591379436	
Bacnorm	model1_data1			3300	0.590680561	
Bacnorm	model1_data1			3305	0.590162094	
Bacnorm	model1_data1			3310	0.590319915	
Bacnorm	model1_data1			3315	0.589891598	
Bacnorm	model1_data1			3320	0.588313518	
Bacnorm	model1_data1			3325	0.58917019	
Bacnorm	model1_data1			3330	0.589395637	
Bacnorm	model1_data1			3335	0.588651705	
Bacnorm	model1_data1			3340	0.588584075	
Bacnorm	model1_data1			3345	0.589373102	
Bacnorm	model1_data1			3350	0.588358646	
Bacnorm	model1_data1			3355	0.587231445	
Bacnorm	model1_data1			3360	0.587163822	
Bacnorm	model1_data1			3365	0.587051099	
Bacnorm	model1_data1			3370	0.5874118	
Bacnorm	model1_data1			3375	0.585923945	
Bacnorm	model1_data1			3380	0.585112394	
Bacnorm	model1_data1			3385	0.585360375	
Bacnorm	model1_data1			3390	0.584639001	
Bacnorm	model1_data1			3395	0.585044771	
Bacnorm	model1_data1			3400	0.584458633	
Bacnorm	model1_data1			3405	0.583083498	
Bacnorm	model1_data1			3410	0.584300837	
Bacnorm	model1_data1			3415	0.583782355	
Bacnorm	model1_data1			3420	0.583579429	
Bacnorm	model1_data1			3425	0.582023945	
Bacnorm	model1_data1			3430	0.581527981	
Bacnorm	model1_data1			3435	0.581505447	
Bacnorm	model1_data1			3440	0.582204271	
Bacnorm	model1_data1			3445	0.579341284	
Bacnorm	model1_data1			3450	0.580986954	
Bacnorm	model1_data1			3455	0.580919316	
Bacnorm	model1_data1			3460	0.579634359	
Bacnorm	model1_data1			3465	0.57821413	
Bacnorm	model1_data1			3470	0.579589293	
Bacnorm	model1_data1			3475	0.579859756	
Bacnorm	model1_data1			3480	0.579093298	
Bacnorm	model1_data1			3485	0.577560355	
Bacnorm	model1_data1			3490	0.577470204	
Bacnorm	model1_data1			3495	0.577627993	
Bacnorm	model1_data1			3500	0.576861533	
Bacnorm	model1_data1			3505	0.576974265	
Bacnorm	model1_data1			3510	0.576252846	
Bacnorm	model1_data1			3515	0.575914729	
Bacnorm	model1_data1			3520	0.575193328	
Bacnorm	model1_data1			3525	0.575621659	
Bacnorm	model1_data1			3530	0.57584704	
Bacnorm	model1_data1			3535	0.574359215	
Bacnorm	model1_data1			3540	0.574156325	
Bacnorm	model1_data1			3545	0.573682877	
Bacnorm	model1_data1			3550	0.574133803	
Bacnorm	model1_data1			3555	0.57453953	
Bacnorm	model1_data1			3560	0.573344749	
Bacnorm	model1_data1			3565	0.572352856	
IndconcNormRange	model1_data1			0	0.001038934	
IndconcNormRange	model1_data1			5	0.001160253	
IndconcNormRange	model1_data1			10	0.000860457	
IndconcNormRange	model1_data1			15	0.001170809	
IndconcNormRange	model1_data1			20	0.000747675	
IndconcNormRange	model1_data1			25	0.000904351	
IndconcNormRange	model1_data1			30	0.00077395	
IndconcNormRange	model1_data1			35	0.000705245	
IndconcNormRange	model1_data1			40	0.000728887	
IndconcNormRange	model1_data1			45	0.000733057	
IndconcNormRange	model1_data1			50	0.000952366	
IndconcNormRange	model1_data1			55	0.000628136	
IndconcNormRange	model1_data1			60	0.001050907	
IndconcNormRange	model1_data1			65	0.000401586	
IndconcNormRange	model1_data1			70	0.000885873	
IndconcNormRange	model1_data1			75	0.000531931	
IndconcNormRange	model1_data1			80	0.000364812	
IndconcNormRange	model1_data1			85	0.001118016	
IndconcNormRange	model1_data1			90	0.000438369	
IndconcNormRange	model1_data1			95	0.000581603	
IndconcNormRange	model1_data1			100	0.000896433	
IndconcNormRange	model1_data1			105	0.000857264	
IndconcNormRange	model1_data1			110	0.000637162	
IndconcNormRange	model1_data1			115	0.000856901	
IndconcNormRange	model1_data1			120	0.000624761	
IndconcNormRange	model1_data1			125	0.000635322	
IndconcNormRange	model1_data1			130	0.000462433	
IndconcNormRange	model1_data1			135	0.001013578	
IndconcNormRange	model1_data1			140	0.000649139	
IndconcNormRange	model1_data1			145	0.0	
IndconcNormRange	model1_data1			150	0.000694569	
IndconcNormRange	model1_data1			155	0.000301325	
IndconcNormRange	model1_data1			160	0.000976068	
IndconcNormRange	model1_data1			165	0.000926088	
IndconcNormRange	model1_data1			170	0.000962557	
IndconcNormRange	model1_data1			175	0.000545008	
IndconcNormRange	model1_data1			180	0.000727721	
IndconcNormRange	model1_data1			185	0.000638636	
IndconcNormRange	model1_data1			190	0.000905771	
IndconcNormRange	model1_data1			195	0.000463291	
IndconcNormRange	model1_data1			200	0.000904662	
IndconcNormRange	model1_data1			205	0.000605974	
IndconcNormRange	model1_data1			210	0.00032233	
IndconcNormRange	model1_data1			215	0.001029052	
IndconcNormRange	model1_data1			220	0.001149203	
IndconcNormRange	model1_data1			225	0.000645085	
IndconcNormRange	model1_data1			230	0.000775731	
IndconcNormRange	model1_data1			235	0.00050424	
IndconcNormRange	model1_data1			240	0.001091488	
IndconcNormRange	model1_data1			245	0.000747671	
IndconcNormRange	model1_data1			250	0.000749149	
IndconcNormRange	model1_data1			255	0.000658589	
IndconcNormRange	model1_data1			260	0.001078173	
IndconcNormRange	model1_data1			265	0.000252087	
IndconcNormRange	model1_data1			270	0.001322833	
IndconcNormRange	model1_data1			275	0.000404598	
IndconcNormRange	model1_data1			280	0.001512908	
IndconcNormRange	model1_data1			285	0.000693093	
IndconcNormRange	model1_data1			290	0.001266408	
IndconcNormRange	model1_data1			295	0.000839644	
IndconcNormRange	model1_data1			300	0.001184936	
IndconcNormRange	model1_data1			305	0.000815212	
IndconcNormRange	model1_data1			310	0.001979824	
IndconcNormRange	model1_data1			315	0.000943345	
IndconcNormRange	model1_data1			320	0.000590995	
IndconcNormRange	model1_data1			325	0.001372624	
IndconcNormRange	model1_data1			330	0.001696604	
IndconcNormRange	model1_data1			335	0.000653737	
IndconcNormRange	model1_data1			340	0.000993993	
IndconcNormRange	model1_data1			345	0.001178122	
IndconcNormRange	model1_data1			350	0.000926214	
IndconcNormRange	model1_data1			355	0.000956546	
IndconcNormRange	model1_data1			360	0.000399684	
IndconcNormRange	model1_data1			365	0.000933892	
IndconcNormRange	model1_data1			370	0.000830006	
IndconcNormRange	model1_data1			375	0.001034632	
IndconcNormRange	model1_data1			380	0.000795744	
IndconcNormRange	model1_data1			385	0.000927933	
IndconcNormRange	model1_data1			390	0.001319452	
IndconcNormRange	model1_data1			395	0.000923825	
IndconcNormRange	model1_data1			400	0.001081176	
IndconcNormRange	model1_data1			405	0.000736316	
IndconcNormRange	model1_data1			410	0.00095955	
IndconcNormRange	model1_data1			415	0.001217411	
IndconcNormRange	model1_data1			420	0.000958387	
IndconcNormRange	model1_data1			425	0.000833013	
IndconcNormRange	model1_data1			430	0.001308889	
IndconcNormRange	model1_data1			435	0.00103464	
IndconcNormRange	model1_data1			440	0.000498902	
IndconcNormRange	model1_data1			445	0.000668041	
IndconcNormRange	model1_data1			450	0.001058337	
IndconcNormRange	model1_data1			455	0.000877649	
IndconcNormRange	model1_data1			460	0.001023462	
IndconcNormRange	model1_data1			465	0.001146621	
IndconcNormRange	model1_data1			470	0.00106067	
IndconcNormRange	model1_data1			475	0.000808092	
IndconcNormRange	model1_data1			480	0.001482949	
IndconcNormRange	model1_data1			485	0.00131012	
IndconcNormRange	model1_data1			490	0.000749151	
IndconcNormRange	model1_data1			495	0.001116967	
IndconcNormRange	model1_data1			500	0.001045568	
IndconcNormRange	model1_data1			505	0.001164305	
IndconcNormRange	model1_data1			510	0.00113385	
IndconcNormRange	model1_data1			515	0.000627832	
IndconcNormRange	model1_data1			520	0.00158996	
IndconcNormRange	model1_data1			525	0.000840133	
IndconcNormRange	model1_data1			530	0.00104593	
IndconcNormRange	model1_data1			535	0.000973423	
IndconcNormRange	model1_data1			540	0.001163507	
IndconcNormRange	model1_data1			545	0.00090853	
IndconcNormRange	model1_data1			550	0.001035805	
IndconcNormRange	model1_data1			555	0.000947946	
IndconcNormRange	model1_data1			560	0.001051217	
IndconcNormRange	model1_data1			565	0.001150795	
IndconcNormRange	model1_data1			570	0.001239883	
IndconcNormRange	model1_data1			575	0.00147282	
IndconcNormRange	model1_data1			580	0.000641708	
IndconcNormRange	model1_data1			585	0.000775915	
IndconcNormRange	model1_data1			590	0.000768673	
IndconcNormRange	model1_data1			595	0.00096925	
IndconcNormRange	model1_data1			600	0.001402582	
IndconcNormRange	model1_data1			605	0.000689041	
IndconcNormRange	model1_data1			610	0.001037025	
IndconcNormRange	model1_data1			615	0.001087626	
IndconcNormRange	model1_data1			620	0.000686769	
IndconcNormRange	model1_data1			625	0.001138705	
IndconcNormRange	model1_data1			630	0.001171492	
IndconcNormRange	model1_data1			635	0.000699602	
IndconcNormRange	model1_data1			640	0.001042128	
IndconcNormRange	model1_data1			645	0.000735643	
IndconcNormRange	model1_data1			650	0.000484714	
IndconcNormRange	model1_data1			655	0.001545266	
IndconcNormRange	model1_data1			660	0.001000442	
IndconcNormRange	model1_data1			665	0.000737173	
IndconcNormRange	model1_data1			670	0.001255906	
IndconcNormRange	model1_data1			675	0.001221404	
IndconcNormRange	model1_data1			680	0.001047835	
IndconcNormRange	model1_data1			685	0.001098242	
IndconcNormRange	model1_data1			690	0.001061714	
IndconcNormRange	model1_data1			695	0.00124658	
IndconcNormRange	model1_data1			700	0.000710467	
IndconcNormRange	model1_data1			705	0.001011058	
IndconcNormRange	model1_data1			710	0.00139503	
IndconcNormRange	model1_data1			715	0.001216863	
IndconcNormRange	model1_data1			720	0.00078936	
IndconcNormRange	model1_data1			725	0.001172221	
IndconcNormRange	model1_data1			730	0.000898713	
IndconcNormRange	model1_data1			735	0.000965628	
IndconcNormRange	model1_data1			740	0.001156076	
IndconcNormRange	model1_data1			745	0.000912214	
IndconcNormRange	model1_data1			750	0.000869787	
IndconcNormRange	model1_data1			755	0.001159391	
IndconcNormRange	model1_data1			760	0.000902821	
IndconcNormRange	model1_data1			765	0.001064783	
IndconcNormRange	model1_data1			770	0.001148096	
IndconcNormRange	model1_data1			775	0.000986193	
IndconcNormRange	model1_data1			780	0.001413812	
IndconcNormRange	model1_data1			785	0.000696962	
IndconcNormRange	model1_data1			790	0.00108572	
IndconcNormRange	model1_data1			795	0.000929892	
IndconcNormRange	model1_data1			800	0.001272912	
IndconcNormRange	model1_data1			805	0.000828781	
IndconcNormRange	model1_data1			810	0.000908835	
IndconcNormRange	model1_data1			815	0.000896435	
IndconcNormRange	model1_data1			820	0.000981711	
IndconcNormRange	model1_data1			825	0.000982085	
IndconcNormRange	model1_data1			830	0.001517513	
IndconcNormRange	model1_data1			835	0.001016219	
IndconcNormRange	model1_data1			840	0.00117481	
IndconcNormRange	model1_data1			845	0.00135021	
IndconcNormRange	model1_data1			850	0.000997372	
IndconcNormRange	model1_data1			855	0.000550473	
IndconcNormRange	model1_data1			860	0.000785927	
IndconcNormRange	model1_data1			865	0.00118076	
IndconcNormRange	model1_data1			870	0.001079398	
IndconcNormRange	model1_data1			875	0.000884774	
IndconcNormRange	model1_data1			880	0.000598483	
IndconcNormRange	model1_data1			885	0.000378381	
IndconcNormRange	model1_data1			890	0.000728944	
IndconcNormRange	model1_data1			895	0.00071495	
IndconcNormRange	model1_data1			900	0.000860277	
IndconcNormRange	model1_data1			905	0.001211643	
IndconcNormRange	model1_data1			910	0.001216491	
IndconcNormRange	model1_data1			915	0.000798264	
IndconcNormRange	model1_data1			920	0.001052686	
IndconcNormRange	model1_data1			925	0.000408343	
IndconcNormRange	model1_data1			930	0.000491717	
IndconcNormRange	model1_data1			935	0.000879182	
IndconcNormRange	model1_data1			940	0.000945924	
IndconcNormRange	model1_data1			945	0.000867399	
IndconcNormRange	model1_data1			950	0.000694197	
IndconcNormRange	model1_data1			955	0.000843019	
IndconcNormRange	model1_data1			960	0.000871572	
IndconcNormRange	model1_data1			965	0.000614936	
IndconcNormRange	model1_data1			970	0.001073255	
IndconcNormRange	model1_data1			975	0.001125137	
IndconcNormRange	model1_data1			980	0.001205072	
IndconcNormRange	model1_data1			985	0.001309567	
IndconcNormRange	model1_data1			990	0.001212625	
IndconcNormRange	model1_data1			995	0.001468835	
IndconcNormRange	model1_data1			1000	0.00088349	
IndconcNormRange	model1_data1			1005	0.001026353	
IndconcNormRange	model1_data1			1010	0.000568647	
IndconcNormRange	model1_data1			1015	0.001000754	
IndconcNormRange	model1_data1			1020	0.001338425	
IndconcNormRange	model1_data1			1025	0.000949916	
IndconcNormRange	model1_data1			1030	0.000290217	
IndconcNormRange	model1_data1			1035	0.001235406	
IndconcNormRange	model1_data1			1040	0.000865253	
IndconcNormRange	model1_data1			1045	0.000537341	
IndconcNormRange	model1_data1			1050	0.000959186	
IndconcNormRange	model1_data1			1055	0.001068106	
IndconcNormRange	model1_data1			1060	0.001057297	
IndconcNormRange	model1_data1			1065	0.00098614	
IndconcNormRange	model1_data1			1070	0.000885449	
IndconcNormRange	model1_data1			1075	0.001029614	
IndconcNormRange	model1_data1			1080	0.001200905	
IndconcNormRange	model1_data1			1085	0.000916095	
IndconcNormRange	model1_data1			1090	0.000702373	
IndconcNormRange	model1_data1			1095	0.000894236	
IndconcNormRange	model1_data1			1100	0.001151853	
IndconcNormRange	model1_data1			1105	0.001115815	
IndconcNormRange	model1_data1			1110	0.001080082	
IndconcNormRange	model1_data1			1115	0.001316337	
IndconcNormRange	model1_data1			1120	0.000743081	
IndconcNormRange	model1_data1			1125	0.000960362	
IndconcNormRange	model1_data1			1130	0.001362322	
IndconcNormRange	model1_data1			1135	0.001044846	
IndconcNormRange	model1_data1			1140	0.001216818	
IndconcNormRange	model1_data1			1145	0.001758451	
IndconcNormRange	model1_data1			1150	0.001033923	
IndconcNormRange	model1_data1			1155	0.001400889	
IndconcNormRange	model1_data1			1160	0.001179556	
IndconcNormRange	model1_data1			1165	0.000849866	
IndconcNormRange	model1_data1			1170	0.00142619	
IndconcNormRange	model1_data1			1175	0.001031538	
IndconcNormRange	model1_data1			1180	0.001263555	
IndconcNormRange	model1_data1			1185	0.001263006	
IndconcNormRange	model1_data1			1190	0.001555126	
IndconcNormRange	model1_data1			1195	0.001252202	
IndconcNormRange	model1_data1			1200	0.001267433	
IndconcNormRange	model1_data1			1205	0.001078646	
IndconcNormRange	model1_data1			1210	0.001756641	
IndconcNormRange	model1_data1			1215	0.001225082	
IndconcNormRange	model1_data1			1220	0.001169332	
IndconcNormRange	model1_data1			1225	0.001115374	
IndconcNormRange	model1_data1			1230	0.001727182	
IndconcNormRange	model1_data1			1235	0.001454533	
IndconcNormRange	model1_data1			1240	0.001095182	
IndconcNormRange	model1_data1			1245	0.001853736	
IndconcNormRange	model1_data1			1250	0.001335313	
IndconcNormRange	model1_data1			1255	0.001868909	
IndconcNormRange	model1_data1			1260	0.001260356	
IndconcNormRange	model1_data1			1265	0.001578209	
IndconcNormRange	model1_data1			1270	0.001708251	
IndconcNormRange	model1_data1			1275	0.001714705	
IndconcNormRange	model1_data1			1280	0.001957524	
IndconcNormRange	model1_data1			1285	0.002370731	
IndconcNormRange	model1_data1			1290	0.002423714	
IndconcNormRange	model1_data1			1295	0.001990762	
IndconcNormRange	model1_data1			1300	0.002062968	
IndconcNormRange	model1_data1			1305	0.002110314	
IndconcNormRange	model1_data1			1310	0.00267387	
IndconcNormRange	model1_data1			1315	0.002240914	
IndconcNormRange	model1_data1			1320	0.002149991	
IndconcNormRange	model1_data1			1325	0.002382132	
IndconcNormRange	model1_data1			1330	0.002744253	
IndconcNormRange	model1_data1			1335	0.003530923	
IndconcNormRange	model1_data1			1340	0.002977382	
IndconcNormRange	model1_data1			1345	0.003057764	
IndconcNormRange	model1_data1			1350	0.003859421	
IndconcNormRange	model1_data1			1355	0.003063977	
IndconcNormRange	model1_data1			1360	0.003874532	
IndconcNormRange	model1_data1			1365	0.003743653	
IndconcNormRange	model1_data1			1370	0.00389094	
IndconcNormRange	model1_data1			1375	0.003848216	
IndconcNormRange	model1_data1			1380	0.004468386	
IndconcNormRange	model1_data1			1385	0.004447516	
IndconcNormRange	model1_data1			1390	0.00470889	
IndconcNormRange	model1_data1			1395	0.005036681	
IndconcNormRange	model1_data1			1400	0.005188723	
IndconcNormRange	model1_data1			1405	0.005481879	
IndconcNormRange	model1_data1			1410	0.006127156	
IndconcNormRange	model1_data1			1415	0.006451209	
IndconcNormRange	model1_data1			1420	0.006365336	
IndconcNormRange	model1_data1			1425	0.00655856	
IndconcNormRange	model1_data1			1430	0.007230114	
IndconcNormRange	model1_data1			1435	0.007643801	
IndconcNormRange	model1_data1			1440	0.007721661	
IndconcNormRange	model1_data1			1445	0.00849698	
IndconcNormRange	model1_data1			1450	0.008146916	
IndconcNormRange	model1_data1			1455	0.008771755	
IndconcNormRange	model1_data1			1460	0.009478177	
IndconcNormRange	model1_data1			1465	0.009945528	
IndconcNormRange	model1_data1			1470	0.01044346	
IndconcNormRange	model1_data1			1475	0.010929777	
IndconcNormRange	model1_data1			1480	0.011225417	
IndconcNormRange	model1_data1			1485	0.012244604	
IndconcNormRange	model1_data1			1490	0.012575765	
IndconcNormRange	model1_data1			1495	0.013857914	
IndconcNormRange	model1_data1			1500	0.014013806	
IndconcNormRange	model1_data1			1505	0.014277573	
IndconcNormRange	model1_data1			1510	0.015627318	
IndconcNormRange	model1_data1			1515	0.01622163	
IndconcNormRange	model1_data1			1520	0.017083826	
IndconcNormRange	model1_data1			1525	0.017642117	
IndconcNormRange	model1_data1			1530	0.018672904	
IndconcNormRange	model1_data1			1535	0.019544427	
IndconcNormRange	model1_data1			1540	0.020587659	
IndconcNormRange	model1_data1			1545	0.020679355	
IndconcNormRange	model1_data1			1550	0.022053769	
IndconcNormRange	model1_data1			1555	0.023133428	
IndconcNormRange	model1_data1			1560	0.024492244	
IndconcNormRange	model1_data1			1565	0.02530804	
IndconcNormRange	model1_data1			1570	0.026659557	
IndconcNormRange	model1_data1			1575	0.027838547	
IndconcNormRange	model1_data1			1580	0.02842537	
IndconcNormRange	model1_data1			1585	0.028910595	
IndconcNormRange	model1_data1			1590	0.030168368	
IndconcNormRange	model1_data1			1595	0.030983837	
IndconcNormRange	model1_data1			1600	0.032361382	
IndconcNormRange	model1_data1			1605	0.034207999	
IndconcNormRange	model1_data1			1610	0.035159166	
IndconcNormRange	model1_data1			1615	0.035777244	
IndconcNormRange	model1_data1			1620	0.036656068	
