observableId	simulationConditionId	measurement	time	observableParameters	noiseParameters
pSTAT5_au	NaN	2	model2_data5	init_STAT5;offset_pSTAT5_ib_5;scale_pSTAT5_ib_5;	sd_STAT5_au_H838
pSTAT5_au	-0.544317137836831	3	model2_data5	init_STAT5;offset_pSTAT5_ib_5;scale_pSTAT5_ib_5;	sd_STAT5_au_H838
pSTAT5_au	-0.47216915452041	4	model2_data5	init_STAT5;offset_pSTAT5_ib_5;scale_pSTAT5_ib_5;	sd_STAT5_au_H838
pSTAT5_au	-0.643851294671036	5	model2_data5	init_STAT5;offset_pSTAT5_ib_5;scale_pSTAT5_ib_5;	sd_STAT5_au_H838
pSTAT5_au	-0.606062733781636	6	model2_data5	init_STAT5;offset_pSTAT5_ib_5;scale_pSTAT5_ib_5;	sd_STAT5_au_H838
pSTAT5_au	-0.300035047962145	7	model2_data5	init_STAT5;offset_pSTAT5_ib_5;scale_pSTAT5_ib_5;	sd_STAT5_au_H838
pSTAT5_au	-0.349451877906068	8	model2_data5	init_STAT5;offset_pSTAT5_ib_5;scale_pSTAT5_ib_5;	sd_STAT5_au_H838
pSTAT5_au	-0.198577407203368	9	model2_data5	init_STAT5;offset_pSTAT5_ib_5;scale_pSTAT5_ib_5;	sd_STAT5_au_H838
pSTAT5_au	0	10	model2_data5	init_STAT5;offset_pSTAT5_ib_5;scale_pSTAT5_ib_5;	sd_STAT5_au_H838
pSTAT5_au	-0.174103637820168	15	model2_data5	init_STAT5;offset_pSTAT5_ib_5;scale_pSTAT5_ib_5;	sd_STAT5_au_H838
pSTAT5_au	-0.11834840556455	20	model2_data5	init_STAT5;offset_pSTAT5_ib_5;scale_pSTAT5_ib_5;	sd_STAT5_au_H838
pSTAT5_au	-0.0843920406902669	30	model2_data5	init_STAT5;offset_pSTAT5_ib_5;scale_pSTAT5_ib_5;	sd_STAT5_au_H838
pSTAT5_au	-0.298051964690446	40	model2_data5	init_STAT5;offset_pSTAT5_ib_5;scale_pSTAT5_ib_5;	sd_STAT5_au_H838
pSTAT5_au	-0.501183791102305	50	model2_data5	init_STAT5;offset_pSTAT5_ib_5;scale_pSTAT5_ib_5;	sd_STAT5_au_H838
pSTAT5_au	-0.469224773873629	60	model2_data5	init_STAT5;offset_pSTAT5_ib_5;scale_pSTAT5_ib_5;	sd_STAT5_au_H838
pSTAT5_au	-0.528896778969337	80	model2_data5	init_STAT5;offset_pSTAT5_ib_5;scale_pSTAT5_ib_5;	sd_STAT5_au_H838
pSTAT5_au	-0.614180624003816	100	model2_data5	init_STAT5;offset_pSTAT5_ib_5;scale_pSTAT5_ib_5;	sd_STAT5_au_H838
pSTAT5_au	NaN	120	model2_data5	init_STAT5;offset_pSTAT5_ib_5;scale_pSTAT5_ib_5;	sd_STAT5_au_H838
pSTAT5_rel	3.63693883682682e-06	0	model2_data6		sd_pSTAT5_rel_H838
pSTAT5_rel	0.832941298287089	3	model2_data6		sd_pSTAT5_rel_H838
pSTAT5_rel	1.65215359167825	6	model2_data6		sd_pSTAT5_rel_H838
pSTAT5_rel	2.17075480599589	9	model2_data6		sd_pSTAT5_rel_H838
pSTAT5_rel	3.2511757237468	12	model2_data6		sd_pSTAT5_rel_H838
pSTAT5_rel	3.1041421716994	16	model2_data6		sd_pSTAT5_rel_H838
pSTAT5_rel	3.3640564917451	20	model2_data6		sd_pSTAT5_rel_H838
pSTAT5_rel	2.27722781169546	30	model2_data6		sd_pSTAT5_rel_H838
pSTAT5_rel	2.18815793109945	40	model2_data6		sd_pSTAT5_rel_H838
pSTAT5_rel	1.41066494156123	50	model2_data6		sd_pSTAT5_rel_H838
pSTAT5_rel	1.19382901286152	60	model2_data6		sd_pSTAT5_rel_H838
pSTAT5_rel	0.385755631082418	90	model2_data6		sd_pSTAT5_rel_H838
pSTAT5_rel	2.55	20	model2_data7		sd_pSTAT5_rel_H838
pSTAT5_rel	2.69	20	model2_data7		sd_pSTAT5_rel_H838
pSTAT5_rel	1.32	20	model2_data8		sd_pSTAT5_rel_H838
pSTAT5_rel	1.58	20	model2_data8		sd_pSTAT5_rel_H838
pSTAT5_rel	2.71	20	model2_data9		sd_pSTAT5_rel_H838
pSTAT5_rel	2.79	20	model2_data9		sd_pSTAT5_rel_H838
pSTAT5_rel	2.35	20	model2_data10		sd_pSTAT5_rel_H838
pSTAT5_rel	2.2	20	model2_data10		sd_pSTAT5_rel_H838
pSTAT5_rel	2.65	20	model2_data11		sd_pSTAT5_rel_H838
pSTAT5_rel	2.28	20	model2_data11		sd_pSTAT5_rel_H838
pSTAT5_rel	2.48	20	model2_data12		sd_pSTAT5_rel_H838
pSTAT5_rel	2.42	20	model2_data12		sd_pSTAT5_rel_H838
pSTAT5_rel	1.01	20	model2_data13		sd_pSTAT5_rel_H838
pSTAT5_rel	1.19	20	model2_data13		sd_pSTAT5_rel_H838
CISRNA_foldA	0	0	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldA_H838;	sd_RNA_fold_H838
CISRNA_foldA	0.00105810549197512	30	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldA_H838;	sd_RNA_fold_H838
CISRNA_foldA	0.225622776327601	60	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldA_H838;	sd_RNA_fold_H838
CISRNA_foldA	0.305490563327125	90	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldA_H838;	sd_RNA_fold_H838
CISRNA_foldA	0.293320924592453	120	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldA_H838;	sd_RNA_fold_H838
CISRNA_foldA	0.345819391258305	180	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldA_H838;	sd_RNA_fold_H838
CISRNA_foldA	0.275742201952895	240	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldA_H838;	sd_RNA_fold_H838
CISRNA_foldA	0.294133367668775	300	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldA_H838;	sd_RNA_fold_H838
CISRNA_foldA	0.257882314618317	360	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldA_H838;	sd_RNA_fold_H838
CISRNA_foldA	0.211623385102381	480	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldA_H838;	sd_RNA_fold_H838
CISRNA_foldA	0.211291332014724	780	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldA_H838;	sd_RNA_fold_H838
CISRNA_foldA	0.243595403843617	1440	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldA_H838;	sd_RNA_fold_H838
CISRNA_foldB	0	0	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldB_H838;	sd_RNA_fold_H838
CISRNA_foldB	-0.0413360976367354	30	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldB_H838;	sd_RNA_fold_H838
CISRNA_foldB	0.0832035598628663	60	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldB_H838;	sd_RNA_fold_H838
CISRNA_foldB	0.202656536784576	90	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldB_H838;	sd_RNA_fold_H838
CISRNA_foldB	0.223617571444134	120	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldB_H838;	sd_RNA_fold_H838
CISRNA_foldB	0.26326363519253	180	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldB_H838;	sd_RNA_fold_H838
CISRNA_foldB	-0.0135547929009805	240	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldB_H838;	sd_RNA_fold_H838
CISRNA_foldB	0.0464892709140284	300	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldB_H838;	sd_RNA_fold_H838
CISRNA_foldB	0.106707357566804	360	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldB_H838;	sd_RNA_fold_H838
CISRNA_foldB	0.0517102507970633	480	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldB_H838;	sd_RNA_fold_H838
CISRNA_foldB	0.00529990298024872	780	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldB_H838;	sd_RNA_fold_H838
CISRNA_foldB	0.121374875743379	1440	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldB_H838;	sd_RNA_fold_H838
CISRNA_foldC	0	0	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldC_H838;	sd_RNA_fold_H838
CISRNA_foldC	-0.00723632977790134	30	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldC_H838;	sd_RNA_fold_H838
CISRNA_foldC	0.165885700835395	60	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldC_H838;	sd_RNA_fold_H838
CISRNA_foldC	0.180718522544677	90	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldC_H838;	sd_RNA_fold_H838
CISRNA_foldC	0.132426213657613	120	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldC_H838;	sd_RNA_fold_H838
CISRNA_foldC	0.0969474144400028	180	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldC_H838;	sd_RNA_fold_H838
CISRNA_foldC	0.21521839356554	240	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldC_H838;	sd_RNA_fold_H838
CISRNA_foldC	0.059915308566066	300	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldC_H838;	sd_RNA_fold_H838
CISRNA_foldC	0.00522213293872721	360	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldC_H838;	sd_RNA_fold_H838
CISRNA_foldC	-0.0971473864900306	480	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldC_H838;	sd_RNA_fold_H838
CISRNA_foldC	0.0252268578951094	780	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldC_H838;	sd_RNA_fold_H838
CISRNA_foldC	0.196768601421581	1440	model2_data14	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_foldC_H838;	sd_RNA_fold_H838
pSTAT5_au	-0.445020731364961	150	model2_data15	init_STAT5;offset_pSTAT5_ib_6;scale_pSTAT5_ib_6;	sd_STAT5_au_H838
pSTAT5_au	-0.118793103525874	4	model2_data15	init_STAT5;offset_pSTAT5_ib_6;scale_pSTAT5_ib_6;	sd_STAT5_au_H838
pSTAT5_au	-0.217096870035971	40	model2_data15	init_STAT5;offset_pSTAT5_ib_6;scale_pSTAT5_ib_6;	sd_STAT5_au_H838
pSTAT5_au	-0.302307781752253	90	model2_data15	init_STAT5;offset_pSTAT5_ib_6;scale_pSTAT5_ib_6;	sd_STAT5_au_H838
pSTAT5_au	-0.154983694284302	14	model2_data15	init_STAT5;offset_pSTAT5_ib_6;scale_pSTAT5_ib_6;	sd_STAT5_au_H838
pSTAT5_au	-0.141755980935684	6	model2_data15	init_STAT5;offset_pSTAT5_ib_6;scale_pSTAT5_ib_6;	sd_STAT5_au_H838
pSTAT5_au	-0.268146350868654	120	model2_data15	init_STAT5;offset_pSTAT5_ib_6;scale_pSTAT5_ib_6;	sd_STAT5_au_H838
pSTAT5_au	-0.280855629849587	2	model2_data15	init_STAT5;offset_pSTAT5_ib_6;scale_pSTAT5_ib_6;	sd_STAT5_au_H838
pSTAT5_au	-0.127094505744857	30	model2_data15	init_STAT5;offset_pSTAT5_ib_6;scale_pSTAT5_ib_6;	sd_STAT5_au_H838
pSTAT5_au	-0.221432651768815	60	model2_data15	init_STAT5;offset_pSTAT5_ib_6;scale_pSTAT5_ib_6;	sd_STAT5_au_H838
pSTAT5_au	-0.0516519862619165	22	model2_data15	init_STAT5;offset_pSTAT5_ib_6;scale_pSTAT5_ib_6;	sd_STAT5_au_H838
pSTAT5_au	0	10	model2_data15	init_STAT5;offset_pSTAT5_ib_6;scale_pSTAT5_ib_6;	sd_STAT5_au_H838
pSTAT5_au	-0.0804342513216438	18	model2_data15	init_STAT5;offset_pSTAT5_ib_6;scale_pSTAT5_ib_6;	sd_STAT5_au_H838
pSTAT5_au	-0.665082499295847	0	model2_data15	init_STAT5;offset_pSTAT5_ib_6;scale_pSTAT5_ib_6;	sd_STAT5_au_H838
pSTAT5_au	-0.0250409938775971	26	model2_data15	init_STAT5;offset_pSTAT5_ib_6;scale_pSTAT5_ib_6;	sd_STAT5_au_H838
pSTAT5_au	-0.0697918679136547	50	model2_data15	init_STAT5;offset_pSTAT5_ib_6;scale_pSTAT5_ib_6;	sd_STAT5_au_H838
pSTAT5_au	-0.313692490859048	180	model2_data15	init_STAT5;offset_pSTAT5_ib_6;scale_pSTAT5_ib_6;	sd_STAT5_au_H838
pEpoR_au	-0.368387808434439	150	model2_data15	init_EpoRJAK2;offset_pEpoR_ib_6;scale_pEpoR_ib_6;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.0679881714954029	4	model2_data15	init_EpoRJAK2;offset_pEpoR_ib_6;scale_pEpoR_ib_6;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.207615624214962	40	model2_data15	init_EpoRJAK2;offset_pEpoR_ib_6;scale_pEpoR_ib_6;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.230204049097774	90	model2_data15	init_EpoRJAK2;offset_pEpoR_ib_6;scale_pEpoR_ib_6;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.0563232316701647	14	model2_data15	init_EpoRJAK2;offset_pEpoR_ib_6;scale_pEpoR_ib_6;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.125778871439132	6	model2_data15	init_EpoRJAK2;offset_pEpoR_ib_6;scale_pEpoR_ib_6;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.333591795085507	120	model2_data15	init_EpoRJAK2;offset_pEpoR_ib_6;scale_pEpoR_ib_6;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.218361854356104	2	model2_data15	init_EpoRJAK2;offset_pEpoR_ib_6;scale_pEpoR_ib_6;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.0907468177279579	30	model2_data15	init_EpoRJAK2;offset_pEpoR_ib_6;scale_pEpoR_ib_6;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.28035008242236	60	model2_data15	init_EpoRJAK2;offset_pEpoR_ib_6;scale_pEpoR_ib_6;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.0686922411158246	22	model2_data15	init_EpoRJAK2;offset_pEpoR_ib_6;scale_pEpoR_ib_6;	sd_JAK2EpoR_au_H838
pEpoR_au	0	10	model2_data15	init_EpoRJAK2;offset_pEpoR_ib_6;scale_pEpoR_ib_6;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.0780432880391097	18	model2_data15	init_EpoRJAK2;offset_pEpoR_ib_6;scale_pEpoR_ib_6;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.932770316350016	0	model2_data15	init_EpoRJAK2;offset_pEpoR_ib_6;scale_pEpoR_ib_6;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.0399150383074071	26	model2_data15	init_EpoRJAK2;offset_pEpoR_ib_6;scale_pEpoR_ib_6;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.124647165711313	50	model2_data15	init_EpoRJAK2;offset_pEpoR_ib_6;scale_pEpoR_ib_6;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.472322646790477	180	model2_data15	init_EpoRJAK2;offset_pEpoR_ib_6;scale_pEpoR_ib_6;	sd_JAK2EpoR_au_H838
pJAK2_au	-0.55941900922007	0	model2_data16	init_EpoRJAK2;offset_pJAK2_ib_7;scale_pJAK2_ib_7;	sd_JAK2EpoR_au_H838
pJAK2_au	-0.248163847037516	2	model2_data16	init_EpoRJAK2;offset_pJAK2_ib_7;scale_pJAK2_ib_7;	sd_JAK2EpoR_au_H838
pJAK2_au	-0.0836286018770451	10	model2_data16	init_EpoRJAK2;offset_pJAK2_ib_7;scale_pJAK2_ib_7;	sd_JAK2EpoR_au_H838
pJAK2_au	-0.120168167103599	14	model2_data16	init_EpoRJAK2;offset_pJAK2_ib_7;scale_pJAK2_ib_7;	sd_JAK2EpoR_au_H838
pJAK2_au	0	18	model2_data16	init_EpoRJAK2;offset_pJAK2_ib_7;scale_pJAK2_ib_7;	sd_JAK2EpoR_au_H838
pJAK2_au	-0.0688554807642663	22	model2_data16	init_EpoRJAK2;offset_pJAK2_ib_7;scale_pJAK2_ib_7;	sd_JAK2EpoR_au_H838
pJAK2_au	-0.257379742979069	26	model2_data16	init_EpoRJAK2;offset_pJAK2_ib_7;scale_pJAK2_ib_7;	sd_JAK2EpoR_au_H838
pJAK2_au	-0.152644681282815	30	model2_data16	init_EpoRJAK2;offset_pJAK2_ib_7;scale_pJAK2_ib_7;	sd_JAK2EpoR_au_H838
pJAK2_au	-0.150943756887557	40	model2_data16	init_EpoRJAK2;offset_pJAK2_ib_7;scale_pJAK2_ib_7;	sd_JAK2EpoR_au_H838
pJAK2_au	-0.199352631960423	60	model2_data16	init_EpoRJAK2;offset_pJAK2_ib_7;scale_pJAK2_ib_7;	sd_JAK2EpoR_au_H838
pJAK2_au	-0.334129730047664	90	model2_data16	init_EpoRJAK2;offset_pJAK2_ib_7;scale_pJAK2_ib_7;	sd_JAK2EpoR_au_H838
pJAK2_au	-0.392467055479506	120	model2_data16	init_EpoRJAK2;offset_pJAK2_ib_7;scale_pJAK2_ib_7;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.769438073393588	0	model2_data16	init_EpoRJAK2;offset_pEpoR_ib_7;scale_pEpoR_ib_7;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.123147296231909	2	model2_data16	init_EpoRJAK2;offset_pEpoR_ib_7;scale_pEpoR_ib_7;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.0388477714258543	10	model2_data16	init_EpoRJAK2;offset_pEpoR_ib_7;scale_pEpoR_ib_7;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.0551843535914697	14	model2_data16	init_EpoRJAK2;offset_pEpoR_ib_7;scale_pEpoR_ib_7;	sd_JAK2EpoR_au_H838
pEpoR_au	0	18	model2_data16	init_EpoRJAK2;offset_pEpoR_ib_7;scale_pEpoR_ib_7;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.0480294664981069	22	model2_data16	init_EpoRJAK2;offset_pEpoR_ib_7;scale_pEpoR_ib_7;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.221598267174972	26	model2_data16	init_EpoRJAK2;offset_pEpoR_ib_7;scale_pEpoR_ib_7;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.156297219735996	30	model2_data16	init_EpoRJAK2;offset_pEpoR_ib_7;scale_pEpoR_ib_7;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.120855265824335	40	model2_data16	init_EpoRJAK2;offset_pEpoR_ib_7;scale_pEpoR_ib_7;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.216563171242044	60	model2_data16	init_EpoRJAK2;offset_pEpoR_ib_7;scale_pEpoR_ib_7;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.313170280937139	90	model2_data16	init_EpoRJAK2;offset_pEpoR_ib_7;scale_pEpoR_ib_7;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.466146605947308	120	model2_data16	init_EpoRJAK2;offset_pEpoR_ib_7;scale_pEpoR_ib_7;	sd_JAK2EpoR_au_H838
pSTAT5_au	-0.460738805204611	150	model2_data17	init_STAT5;offset_pSTAT5_ib_8;scale_pSTAT5_ib_8;	sd_STAT5_au_H838
pSTAT5_au	-0.253137289229098	4	model2_data17	init_STAT5;offset_pSTAT5_ib_8;scale_pSTAT5_ib_8;	sd_STAT5_au_H838
pSTAT5_au	-0.0768721921795039	40	model2_data17	init_STAT5;offset_pSTAT5_ib_8;scale_pSTAT5_ib_8;	sd_STAT5_au_H838
pSTAT5_au	-0.24612565150698	90	model2_data17	init_STAT5;offset_pSTAT5_ib_8;scale_pSTAT5_ib_8;	sd_STAT5_au_H838
pSTAT5_au	0	14	model2_data17	init_STAT5;offset_pSTAT5_ib_8;scale_pSTAT5_ib_8;	sd_STAT5_au_H838
pSTAT5_au	-0.299130058630595	6	model2_data17	init_STAT5;offset_pSTAT5_ib_8;scale_pSTAT5_ib_8;	sd_STAT5_au_H838
pSTAT5_au	-0.249695810141487	120	model2_data17	init_STAT5;offset_pSTAT5_ib_8;scale_pSTAT5_ib_8;	sd_STAT5_au_H838
pSTAT5_au	-0.7002907870702	2	model2_data17	init_STAT5;offset_pSTAT5_ib_8;scale_pSTAT5_ib_8;	sd_STAT5_au_H838
pSTAT5_au	-0.0599166307970119	30	model2_data17	init_STAT5;offset_pSTAT5_ib_8;scale_pSTAT5_ib_8;	sd_STAT5_au_H838
pSTAT5_au	-0.179083593787755	60	model2_data17	init_STAT5;offset_pSTAT5_ib_8;scale_pSTAT5_ib_8;	sd_STAT5_au_H838
pSTAT5_au	-0.167097982578147	22	model2_data17	init_STAT5;offset_pSTAT5_ib_8;scale_pSTAT5_ib_8;	sd_STAT5_au_H838
pSTAT5_au	-0.0942149573729628	10	model2_data17	init_STAT5;offset_pSTAT5_ib_8;scale_pSTAT5_ib_8;	sd_STAT5_au_H838
pSTAT5_au	-0.139846936597585	18	model2_data17	init_STAT5;offset_pSTAT5_ib_8;scale_pSTAT5_ib_8;	sd_STAT5_au_H838
pSTAT5_au	-0.952406008741751	0	model2_data17	init_STAT5;offset_pSTAT5_ib_8;scale_pSTAT5_ib_8;	sd_STAT5_au_H838
pSTAT5_au	-0.0322212826912146	26	model2_data17	init_STAT5;offset_pSTAT5_ib_8;scale_pSTAT5_ib_8;	sd_STAT5_au_H838
pSTAT5_au	-0.0478722642209327	50	model2_data17	init_STAT5;offset_pSTAT5_ib_8;scale_pSTAT5_ib_8;	sd_STAT5_au_H838
pSTAT5_au	-0.40037989682969	180	model2_data17	init_STAT5;offset_pSTAT5_ib_8;scale_pSTAT5_ib_8;	sd_STAT5_au_H838
tSTAT5_au	-0.194980441626682	150	model2_data17	init_STAT5;offset_tSTAT5_ib_8;scale_tSTAT5_ib_8;	sd_tSTAT5_au_H838
tSTAT5_au	-0.160811978540896	4	model2_data17	init_STAT5;offset_tSTAT5_ib_8;scale_tSTAT5_ib_8;	sd_tSTAT5_au_H838
tSTAT5_au	-0.204632413365554	40	model2_data17	init_STAT5;offset_tSTAT5_ib_8;scale_tSTAT5_ib_8;	sd_tSTAT5_au_H838
tSTAT5_au	-0.139130189735126	90	model2_data17	init_STAT5;offset_tSTAT5_ib_8;scale_tSTAT5_ib_8;	sd_tSTAT5_au_H838
tSTAT5_au	-0.22308494860403	14	model2_data17	init_STAT5;offset_tSTAT5_ib_8;scale_tSTAT5_ib_8;	sd_tSTAT5_au_H838
tSTAT5_au	-0.151799243023907	6	model2_data17	init_STAT5;offset_tSTAT5_ib_8;scale_tSTAT5_ib_8;	sd_tSTAT5_au_H838
tSTAT5_au	-0.106286959397598	120	model2_data17	init_STAT5;offset_tSTAT5_ib_8;scale_tSTAT5_ib_8;	sd_tSTAT5_au_H838
tSTAT5_au	-0.0830664309169417	2	model2_data17	init_STAT5;offset_tSTAT5_ib_8;scale_tSTAT5_ib_8;	sd_tSTAT5_au_H838
tSTAT5_au	-0.28943891763304	30	model2_data17	init_STAT5;offset_tSTAT5_ib_8;scale_tSTAT5_ib_8;	sd_tSTAT5_au_H838
tSTAT5_au	-0.204413273225149	60	model2_data17	init_STAT5;offset_tSTAT5_ib_8;scale_tSTAT5_ib_8;	sd_tSTAT5_au_H838
tSTAT5_au	-0.346107896994792	22	model2_data17	init_STAT5;offset_tSTAT5_ib_8;scale_tSTAT5_ib_8;	sd_tSTAT5_au_H838
tSTAT5_au	-0.220878560429678	10	model2_data17	init_STAT5;offset_tSTAT5_ib_8;scale_tSTAT5_ib_8;	sd_tSTAT5_au_H838
tSTAT5_au	-0.358461739972581	18	model2_data17	init_STAT5;offset_tSTAT5_ib_8;scale_tSTAT5_ib_8;	sd_tSTAT5_au_H838
tSTAT5_au	0	0	model2_data17	init_STAT5;offset_tSTAT5_ib_8;scale_tSTAT5_ib_8;	sd_tSTAT5_au_H838
tSTAT5_au	-0.272948953173495	26	model2_data17	init_STAT5;offset_tSTAT5_ib_8;scale_tSTAT5_ib_8;	sd_tSTAT5_au_H838
tSTAT5_au	-0.120907462846551	50	model2_data17	init_STAT5;offset_tSTAT5_ib_8;scale_tSTAT5_ib_8;	sd_tSTAT5_au_H838
tSTAT5_au	-0.0277793573745679	180	model2_data17	init_STAT5;offset_tSTAT5_ib_8;scale_tSTAT5_ib_8;	sd_tSTAT5_au_H838
pSTAT5_au	-2.03786435529616	0	model2_data18	init_STAT5;offset_pSTAT5_ib_9;scale_pSTAT5_ib_9;	sd_STAT5_au_H838
pSTAT5_au	-0.546049263551571	2	model2_data18	init_STAT5;offset_pSTAT5_ib_9;scale_pSTAT5_ib_9;	sd_STAT5_au_H838
pSTAT5_au	NaN	6	model2_data18	init_STAT5;offset_pSTAT5_ib_9;scale_pSTAT5_ib_9;	sd_STAT5_au_H838
pSTAT5_au	-0.127628468012851	10	model2_data18	init_STAT5;offset_pSTAT5_ib_9;scale_pSTAT5_ib_9;	sd_STAT5_au_H838
pSTAT5_au	-0.146092733822817	14	model2_data18	init_STAT5;offset_pSTAT5_ib_9;scale_pSTAT5_ib_9;	sd_STAT5_au_H838
pSTAT5_au	-0.179900009832719	18	model2_data18	init_STAT5;offset_pSTAT5_ib_9;scale_pSTAT5_ib_9;	sd_STAT5_au_H838
pSTAT5_au	-0.119566471534553	22	model2_data18	init_STAT5;offset_pSTAT5_ib_9;scale_pSTAT5_ib_9;	sd_STAT5_au_H838
pSTAT5_au	-0.09869292564298	26	model2_data18	init_STAT5;offset_pSTAT5_ib_9;scale_pSTAT5_ib_9;	sd_STAT5_au_H838
pSTAT5_au	-0.0681975074396165	30	model2_data18	init_STAT5;offset_pSTAT5_ib_9;scale_pSTAT5_ib_9;	sd_STAT5_au_H838
pSTAT5_au	0	40	model2_data18	init_STAT5;offset_pSTAT5_ib_9;scale_pSTAT5_ib_9;	sd_STAT5_au_H838
pSTAT5_au	-0.0598788944185573	60	model2_data18	init_STAT5;offset_pSTAT5_ib_9;scale_pSTAT5_ib_9;	sd_STAT5_au_H838
pSTAT5_au	-0.0291807022149226	90	model2_data18	init_STAT5;offset_pSTAT5_ib_9;scale_pSTAT5_ib_9;	sd_STAT5_au_H838
pSTAT5_au	-0.30974039897171	120	model2_data18	init_STAT5;offset_pSTAT5_ib_9;scale_pSTAT5_ib_9;	sd_STAT5_au_H838
tSTAT5_au	0	0	model2_data18	init_STAT5;offset_tSTAT5_ib_9;scale_tSTAT5_ib_9;	sd_tSTAT5_au_H838
tSTAT5_au	-0.287652196595533	2	model2_data18	init_STAT5;offset_tSTAT5_ib_9;scale_tSTAT5_ib_9;	sd_tSTAT5_au_H838
